customer_id,order_id,order_date,order_value
C0980,O4192,2022-06-16,155.25
C0872,O4193,2024-10-16,249.6
C0248,O4194,2023-02-07,169.01
C0364,O4195,2023-02-13,107.54
C0321,O4196,2022-04-22,107.0
C0633,O4197,2023-08-20,221.22
C0286,O4198,2023-10-13,239.73
C0149,O4199,2024-11-28,105.09
C0084,O4200,2022-04-15,92.84
C0966,O4201,2022-11-20,37.26
C0406,O4202,2024-09-18,229.93
C0978,O4203,2023-03-05,168.57
C0456,O4204,2023-09-27,98.36
C0743,O4205,2023-12-31,372.71
C0800,O4206,2024-06-07,189.5
C0161,O4207,2024-12-20,261.24
C0784,O4208,2023-01-28,268.41
C0460,O4209,2022-07-23,115.75
C0550,O4210,2022-09-15,63.49
C0500,O4211,2023-05-01,138.39
C0738,O4212,2023-03-22,255.19
C0509,O4213,2024-10-20,39.9
C0654,O4214,2022-12-08,460.7
C0804,O4215,2022-05-13,315.41
C0481,O4216,2023-03-19,55.25
C0663,O4217,2022-09-10,126.27
C0114,O4218,2022-09-22,70.15
C0749,O4219,2022-04-03,151.3
C0578,O4220,2022-05-18,95.29
C0361,O4221,2024-09-28,322.88
C0341,O4222,2022-11-03,59.65
C0770,O4223,2022-09-23,189.74
C0987,O4224,2023-10-08,53.28
C0761,O4225,2022-11-14,439.53
C0969,O4226,2024-06-19,116.53
C0449,O4227,2023-03-30,417.41
C0843,O4228,2022-07-10,427.93
C0835,O4229,2024-04-10,94.01
C0180,O4230,2022-07-06,216.68
C0702,O4231,2024-03-29,200.52
C0407,O4232,2024-10-17,84.07
C0666,O4233,2022-05-12,370.32
C0196,O4234,2024-05-21,141.77
C0466,O4235,2023-09-27,33.82
C0311,O4236,2023-11-22,230.03
C0262,O4237,2023-11-23,21.27
C0419,O4238,2024-11-23,157.0
C0406,O4239,2023-08-05,204.37
C0939,O4240,2022-06-20,222.66
C0143,O4241,2024-02-23,123.36
C0342,O4242,2024-12-18,222.67
C0316,O4243,2022-06-30,29.16
C0101,O4244,2022-01-19,248.85
C0244,O4245,2024-05-30,234.61
C0490,O4246,2022-06-24,251.22
C0012,O4247,2022-02-23,166.68
C0239,O4248,2023-11-26,150.06
C0561,O4249,2024-05-12,160.59
C0042,O4250,2022-12-15,162.08
C0678,O4251,2023-03-19,426.29
C0594,O4252,2024-04-12,324.33
C0429,O4253,2023-08-03,83.84
C0803,O4254,2022-10-09,32.55
C0158,O4255,2022-12-26,100.11
C0216,O4256,2024-07-03,250.51
C0670,O4257,2024-04-02,114.03
C0462,O4258,2024-06-10,54.82
C0134,O4259,2024-08-10,263.99
C0067,O4260,2023-10-03,120.45
C0848,O4261,2024-10-28,218.68
C0007,O4262,2023-07-17,174.31
C0948,O4263,2023-05-06,270.36
C0526,O4264,2022-12-07,257.95
C0073,O4265,2023-04-17,35.62
C0399,O4266,2022-09-06,158.07
C0405,O4267,2022-08-23,63.33
C0675,O4268,2024-04-03,105.3
C0578,O4269,2023-09-24,613.69
C0859,O4270,2023-06-13,58.47
C0130,O4271,2022-05-02,13.54
C0931,O4272,2024-06-10,103.01
C0466,O4273,2022-01-10,156.03
C0206,O4274,2024-04-17,295.75
C0788,O4275,2024-01-23,264.52
C0978,O4276,2024-06-04,196.63
C0768,O4277,2023-04-09,181.89
C0266,O4278,2023-12-13,198.13
C0537,O4279,2023-12-29,233.58
C0962,O4280,2023-12-18,183.05
C0793,O4281,2022-03-21,132.05
C0253,O4282,2023-04-25,86.1
C0822,O4283,2024-06-20,121.51
C0289,O4284,2024-06-09,218.26
C0164,O4285,2022-01-18,156.69
C0095,O4286,2022-07-21,185.95
C0782,O4287,2024-01-11,233.86
C0833,O4288,2022-11-15,219.23
C0110,O4289,2022-08-05,16.75
C0336,O4290,2024-11-23,344.75
C0822,O4291,2022-09-23,298.23
C0238,O4292,2023-12-25,117.39
C0381,O4293,2024-02-14,537.25
C0436,O4294,2023-02-17,164.73
C0899,O4295,2024-11-01,139.7
C0483,O4296,2023-02-05,46.31
C0937,O4297,2023-12-25,59.81
C0902,O4298,2022-10-09,164.83
C0025,O4299,2023-12-24,141.03
C0653,O4300,2024-01-21,452.16
C0117,O4301,2022-09-25,54.51
C0482,O4302,2022-10-25,195.3
C0392,O4303,2023-07-24,29.72
C0917,O4304,2023-05-24,116.61
C0994,O4305,2023-06-30,124.4
C0964,O4306,2024-02-14,76.29
C0537,O4307,2022-12-31,68.98
C0079,O4308,2023-07-01,138.01
C0580,O4309,2022-09-28,97.73
C0173,O4310,2024-01-09,482.52
C0956,O4311,2023-06-21,482.03
C0012,O4312,2022-02-28,278.88
C0800,O4313,2022-03-27,286.5
C0128,O4314,2024-02-02,40.14
C0608,O4315,2023-01-25,329.94
C0092,O4316,2023-12-20,9.93
C0653,O4317,2024-05-05,59.99
C0543,O4318,2022-05-29,227.78
C0846,O4319,2023-08-06,60.97
C0532,O4320,2022-05-01,70.83
C0658,O4321,2024-02-04,298.68
C0989,O4322,2023-08-28,801.64
C0828,O4323,2022-09-13,164.37
C0447,O4324,2024-02-05,42.5
C0390,O4325,2024-05-13,350.01
C0672,O4326,2024-03-10,96.4
C0861,O4327,2022-02-28,236.56
C0043,O4328,2024-10-18,290.06
C0254,O4329,2024-12-28,130.28
C0130,O4330,2023-01-23,419.04
C0060,O4331,2024-02-25,37.07
C0663,O4332,2023-08-16,37.22
C0467,O4333,2024-06-27,37.06
C0287,O4334,2023-07-20,29.17
C0517,O4335,2023-02-03,137.26
C0467,O4336,2024-06-17,174.04
C0930,O4337,2022-10-20,152.71
C0778,O4338,2023-04-30,97.16
C0345,O4339,2024-03-13,483.87
C0642,O4340,2024-06-08,146.76
C0382,O4341,2022-09-01,89.85
C0779,O4342,2024-08-17,263.62
C0690,O4343,2024-03-26,495.54
C0253,O4344,2022-09-30,84.3
C0927,O4345,2023-06-04,15.89
C0056,O4346,2023-07-22,142.95
C0463,O4347,2023-09-30,308.86
C0457,O4348,2022-06-08,124.71
C0983,O4349,2023-10-14,183.35
C0083,O4350,2022-06-25,125.93
C0905,O4351,2023-09-12,125.74
C0099,O4352,2022-07-30,303.28
C0149,O4353,2023-03-23,95.25
C0329,O4354,2023-08-09,263.77
C0156,O4355,2022-06-16,659.18
C0190,O4356,2023-04-05,135.16
C0494,O4357,2024-07-04,87.68
C0883,O4358,2024-11-18,172.16
C0263,O4359,2023-12-15,75.48
C0080,O4360,2024-04-20,453.96
C0400,O4361,2024-05-17,178.2
C0764,O4362,2023-11-19,73.82
C0609,O4363,2022-11-26,242.89
C0260,O4364,2022-04-05,214.96
C0772,O4365,2024-02-24,77.25
C0615,O4366,2023-10-11,417.36
C0552,O4367,2022-12-19,180.15
C0785,O4368,2024-07-18,30.5
C0101,O4369,2024-07-29,124.86
C0359,O4370,2024-09-10,497.19
C0380,O4371,2024-11-08,397.98
C0820,O4372,2023-10-08,205.77
C0221,O4373,2023-09-18,131.76
C0820,O4374,2022-05-19,329.56
C0420,O4375,2023-12-17,201.36
C0124,O4376,2024-02-01,249.5
C0422,O4377,2022-09-12,328.36
C0231,O4378,2023-11-07,409.12
C0690,O4379,2022-04-02,45.54
C0063,O4380,2024-12-28,57.11
C0485,O4381,2022-02-06,47.01
C0628,O4382,2022-05-20,263.22
C0703,O4383,2024-05-16,611.01
C0574,O4384,2023-11-11,101.14
C0768,O4385,2022-05-17,179.5
C0483,O4386,2022-07-09,219.09
C0519,O4387,2022-12-08,403.94
C0155,O4388,2024-10-25,134.0
C0092,O4389,2024-08-29,144.81
C0982,O4390,2023-10-24,125.24
C0526,O4391,2022-08-31,417.88
C0455,O4392,2023-02-19,91.55
C0741,O4393,2023-12-08,82.99
C0598,O4394,2022-12-09,25.06
C0645,O4395,2023-11-13,91.07
C0510,O4396,2023-10-15,39.31
C0183,O4397,2022-05-26,152.58
C0386,O4398,2022-11-19,113.41
C0574,O4399,2022-05-02,27.49
C0731,O4400,2022-11-07,358.04
C0405,O4401,2023-08-24,203.72
C0246,O4402,2023-04-20,134.33
C0742,O4403,2023-07-24,136.21
C0591,O4404,2023-07-29,232.46
C0661,O4405,2022-12-13,76.29
C0650,O4406,2024-03-30,14.65
C0471,O4407,2023-01-17,250.95
C0826,O4408,2022-03-13,160.62
C0888,O4409,2023-06-05,120.52
C0423,O4410,2024-07-21,193.7
C0901,O4411,2022-12-05,231.97
C0065,O4412,2023-10-26,142.26
C0013,O4413,2022-02-09,104.54
C0213,O4414,2023-07-28,118.28
C0986,O4415,2024-08-23,286.03
C0242,O4416,2023-08-04,255.07
C0493,O4417,2022-06-19,141.06
C0213,O4418,2023-12-02,286.22
C0693,O4419,2023-05-26,101.2
C0338,O4420,2023-08-07,221.91
C0997,O4421,2024-09-10,366.3
C0173,O4422,2023-04-04,163.19
C0672,O4423,2023-06-13,123.92
C0164,O4424,2022-12-07,116.66
C0465,O4425,2022-02-26,144.99
C0995,O4426,2022-08-06,288.95
C0497,O4427,2023-09-11,306.36
C0700,O4428,2024-03-26,365.75
C0395,O4429,2024-01-01,171.67
C0703,O4430,2023-04-09,486.13
C0917,O4431,2022-09-04,567.9
C0308,O4432,2023-12-31,97.97
C0768,O4433,2023-01-08,146.78
C0183,O4434,2023-02-21,72.31
C0629,O4435,2024-11-20,169.87
C0794,O4436,2023-01-03,188.62
C0510,O4437,2023-07-13,128.97
C0708,O4438,2022-04-18,613.68
C0546,O4439,2023-08-07,52.24
C0564,O4440,2024-04-18,56.57
C0624,O4441,2023-02-22,502.8
C0764,O4442,2024-03-31,22.55
C0594,O4443,2023-11-14,331.55
C0744,O4444,2022-09-13,97.54
C0227,O4445,2024-02-19,282.98
C0745,O4446,2024-04-17,40.13
C0733,O4447,2024-07-03,218.09
C0436,O4448,2022-08-23,136.04
C0925,O4449,2023-07-07,451.61
C0422,O4450,2022-06-30,78.08
C0554,O4451,2022-06-06,191.94
C0021,O4452,2023-07-25,62.07
C0554,O4453,2024-05-06,51.23
C0397,O4454,2024-11-13,344.23
C0625,O4455,2024-08-05,159.27
C0105,O4456,2023-08-15,373.73
C0192,O4457,2022-05-14,94.33
C0017,O4458,2023-02-25,182.55
C0120,O4459,2022-08-01,327.48
C0393,O4460,2024-06-18,366.45
C0425,O4461,2023-04-27,96.69
C0129,O4462,2022-12-14,298.92
C0130,O4463,2022-06-15,282.74
C0572,O4464,2024-07-25,380.39
C0560,O4465,2022-12-14,133.27
C0029,O4466,2024-04-28,223.76
C0097,O4467,2023-02-02,210.5
C0010,O4468,2023-08-06,114.7
C0242,O4469,2023-12-27,275.41
C0826,O4470,2022-11-04,297.44
C0956,O4471,2024-09-17,94.81
C0232,O4472,2024-03-08,437.41
C0789,O4473,2023-12-20,236.18
C0284,O4474,2023-04-11,54.81
C0715,O4475,2022-04-09,84.46
C0759,O4476,2022-06-07,283.36
C0802,O4477,2023-09-02,300.63
C0776,O4478,2023-07-08,431.4
C0955,O4479,2023-10-13,110.89
C0726,O4480,2024-07-08,118.87
C0200,O4481,2022-08-15,592.04
C0945,O4482,2023-02-27,409.5
C0079,O4483,2024-12-31,200.7
C0913,O4484,2022-08-31,168.78
C0956,O4485,2023-06-14,548.19
C0855,O4486,2024-12-04,63.71
C0856,O4487,2023-01-06,145.76
C0173,O4488,2023-10-14,222.23
C0467,O4489,2023-11-20,308.72
C0581,O4490,2024-01-04,95.76
C0416,O4491,2022-04-02,164.94
C0940,O4492,2024-11-11,178.43
C0449,O4493,2022-06-21,791.54
C0087,O4494,2022-06-28,431.67
C0101,O4495,2022-08-26,704.13
C0008,O4496,2024-05-26,132.8
C0845,O4497,2024-06-20,469.96
C0200,O4498,2022-10-07,301.82
C0505,O4499,2024-11-08,192.23
C0087,O4500,2024-01-10,239.44
C0043,O4501,2023-01-06,96.61
C0385,O4502,2024-05-19,22.37
C0621,O4503,2024-10-15,90.56
C0435,O4504,2022-08-09,212.72
C0408,O4505,2024-07-08,204.32
C0483,O4506,2022-10-31,439.56
C0664,O4507,2023-03-14,290.05
C0017,O4508,2023-01-10,351.13
C0645,O4509,2023-01-16,91.95
C0148,O4510,2024-09-12,92.6
C0277,O4511,2022-01-14,73.67
C0232,O4512,2024-01-13,37.24
C0826,O4513,2023-10-31,143.58
C0927,O4514,2023-05-15,128.25
C0366,O4515,2023-07-19,265.58
C0228,O4516,2023-06-14,526.73
C0651,O4517,2023-05-07,23.65
C0436,O4518,2024-01-25,123.18
C0399,O4519,2022-10-27,123.6
C0211,O4520,2024-03-25,156.67
C0391,O4521,2023-07-01,183.72
C0499,O4522,2023-12-28,99.12
C0540,O4523,2024-01-01,238.65
C0563,O4524,2024-04-07,64.14
C0491,O4525,2023-08-25,60.79
C0442,O4526,2024-10-28,337.31
C0261,O4527,2024-02-07,413.66
C0773,O4528,2024-05-24,77.29
C0350,O4529,2024-07-25,85.04
C0352,O4530,2022-05-11,121.22
C0520,O4531,2023-08-31,66.99
C0320,O4532,2022-01-26,277.25
C0138,O4533,2023-09-27,49.06
C0550,O4534,2023-04-29,248.23
C0623,O4535,2023-11-11,267.02
C0992,O4536,2024-12-10,310.5
C0368,O4537,2022-01-05,310.47
C0220,O4538,2023-08-12,437.5
C0337,O4539,2022-07-27,230.47
C0223,O4540,2022-09-14,322.58
C0648,O4541,2022-01-11,22.5
C0768,O4542,2024-08-06,227.87
C0360,O4543,2022-01-08,256.19
C0921,O4544,2024-07-24,322.55
C0329,O4545,2022-02-01,254.62
C0962,O4546,2023-06-24,186.79
C0463,O4547,2024-10-01,68.61
C0946,O4548,2023-01-22,153.45
C0963,O4549,2023-10-02,106.56
C0561,O4550,2022-07-26,450.14
C0804,O4551,2023-07-11,63.42
C0382,O4552,2022-12-14,470.56
C0836,O4553,2024-03-03,498.1
C0590,O4554,2022-08-22,264.37
C0617,O4555,2024-12-03,100.21
C0169,O4556,2024-10-02,108.13
C0217,O4557,2024-01-07,177.05
C0378,O4558,2024-07-30,88.54
C0119,O4559,2022-06-25,169.38
C0190,O4560,2023-03-25,115.08
C0767,O4561,2023-08-15,84.97
C0370,O4562,2022-03-23,292.27
C0778,O4563,2022-05-15,29.74
C0149,O4564,2024-05-05,513.54
C0676,O4565,2023-03-16,198.21
C0652,O4566,2024-12-15,536.94
C0859,O4567,2023-11-28,324.26
C0488,O4568,2023-02-23,25.73
C0770,O4569,2022-03-29,75.11
C0374,O4570,2023-10-18,112.41
C0781,O4571,2024-10-28,94.53
C0693,O4572,2022-08-03,651.84
C0160,O4573,2023-07-06,182.49
C0351,O4574,2023-05-18,214.13
C0912,O4575,2023-11-30,488.77
C0288,O4576,2022-09-02,89.77
C0288,O4577,2022-11-05,25.62
C0892,O4578,2022-08-19,174.01
C0226,O4579,2022-06-04,166.55
C0523,O4580,2024-04-27,116.5
C0522,O4581,2022-04-25,223.47
C0783,O4582,2022-11-07,191.75
C0273,O4583,2024-09-19,159.56
C0936,O4584,2022-10-27,300.48
C0402,O4585,2024-11-07,523.43
C0183,O4586,2024-02-23,83.46
C0969,O4587,2022-01-12,83.76
C0665,O4588,2022-08-20,265.65
C0488,O4589,2024-08-12,122.38
C0827,O4590,2023-12-31,246.04
C0846,O4591,2024-10-14,73.57
C0124,O4592,2024-09-25,616.37
C0985,O4593,2022-10-30,135.34
C0626,O4594,2023-06-25,443.37
C0790,O4595,2023-04-15,261.12
C0414,O4596,2024-03-23,189.73
C0980,O4597,2022-03-18,146.06
C0725,O4598,2024-10-16,107.95
C0172,O4599,2022-01-24,188.52
C0288,O4600,2024-11-04,263.34
C0435,O4601,2023-11-07,118.58
C0686,O4602,2023-06-09,178.11
C0113,O4603,2022-12-13,117.97
C0888,O4604,2022-06-21,183.43
C0917,O4605,2023-12-13,74.51
C0995,O4606,2023-05-04,43.24
C0122,O4607,2023-01-13,308.34
C0544,O4608,2023-01-07,43.87
C0222,O4609,2024-09-26,147.93
C0631,O4610,2024-09-03,33.44
C0039,O4611,2024-01-27,161.03
C0497,O4612,2023-04-22,54.3
C0780,O4613,2023-01-17,185.43
C0233,O4614,2022-06-04,25.14
C0943,O4615,2022-09-14,314.36
C0530,O4616,2023-11-05,352.05
C0149,O4617,2022-03-09,105.07
C0397,O4618,2022-12-10,853.0
C0661,O4619,2023-11-04,285.43
C0638,O4620,2023-01-26,84.78
C0904,O4621,2022-09-16,101.44
C0302,O4622,2022-11-03,43.18
C0360,O4623,2024-08-07,409.87
C0238,O4624,2024-08-27,218.82
C0647,O4625,2022-09-03,341.61
C0663,O4626,2024-01-03,25.87
C0236,O4627,2022-07-06,70.07
C0736,O4628,2024-07-13,125.45
C0203,O4629,2024-02-24,164.21
C0256,O4630,2023-02-12,274.7
C0598,O4631,2022-12-07,68.26
C0662,O4632,2023-07-17,293.03
C0235,O4633,2023-10-13,254.58
C0345,O4634,2024-08-09,174.59
C0534,O4635,2024-11-28,123.99
C0860,O4636,2022-03-10,125.22
C0797,O4637,2023-01-16,30.43
C0781,O4638,2022-02-26,703.94
C0466,O4639,2024-04-29,67.44
C0770,O4640,2024-07-04,90.62
C0541,O4641,2022-11-21,49.33
C0213,O4642,2023-04-06,78.31
C0463,O4643,2022-06-28,204.23
C0436,O4644,2024-04-23,66.34
C0283,O4645,2023-07-28,327.13
C0562,O4646,2022-04-29,110.07
C0607,O4647,2023-07-03,59.63
C0463,O4648,2023-10-08,25.21
C0407,O4649,2022-01-26,40.64
C0088,O4650,2024-10-28,67.9
C0044,O4651,2024-08-26,299.16
C0461,O4652,2023-06-17,135.6
C0278,O4653,2022-05-29,321.82
C0683,O4654,2024-11-14,114.52
C0421,O4655,2023-10-17,299.14
C0701,O4656,2024-08-02,136.44
C0353,O4657,2023-07-09,223.68
C0696,O4658,2023-03-01,87.57
C0515,O4659,2022-10-20,329.73
C0703,O4660,2023-07-08,284.65
C0630,O4661,2023-03-07,103.11
C0019,O4662,2023-08-27,188.43
C0023,O4663,2022-11-13,84.09
C0413,O4664,2023-02-02,86.62
C0030,O4665,2023-08-19,34.97
C0807,O4666,2023-06-30,206.12
C0108,O4667,2022-03-17,35.32
C0367,O4668,2024-05-14,129.78
C0281,O4669,2024-07-04,69.97
C0128,O4670,2023-12-10,509.32
C0229,O4671,2023-05-01,62.46
C0111,O4672,2024-01-17,265.96
C0136,O4673,2024-10-27,236.87
C0362,O4674,2023-07-04,185.25
C0186,O4675,2024-09-02,196.46
C0656,O4676,2024-12-11,53.05
C0584,O4677,2024-07-30,537.82
C0129,O4678,2024-07-07,327.13
C0876,O4679,2022-12-29,141.69
C0261,O4680,2023-01-17,185.26
C0515,O4681,2022-09-28,491.72
C0449,O4682,2024-11-03,371.13
C0900,O4683,2022-10-25,263.12
C0104,O4684,2024-09-30,93.08
C0483,O4685,2022-08-22,226.62
C0224,O4686,2023-07-29,49.41
C0832,O4687,2022-01-27,87.13
C0874,O4688,2022-04-03,273.62
C0866,O4689,2023-09-09,520.3
C0491,O4690,2022-11-05,126.92
C0473,O4691,2022-02-21,192.73
C0010,O4692,2022-11-15,40.66
C0405,O4693,2022-06-30,53.56
C0896,O4694,2024-05-24,75.27
C0302,O4695,2024-12-02,207.51
C0231,O4696,2023-10-09,361.83
C0731,O4697,2022-07-16,147.81
C0923,O4698,2023-10-07,87.94
C0066,O4699,2024-08-28,118.46
C0937,O4700,2022-09-12,622.38
C0112,O4701,2024-01-02,94.49
C0013,O4702,2022-12-02,346.98
C0393,O4703,2024-09-16,179.13
C0500,O4704,2024-06-18,75.37
C0932,O4705,2023-05-29,124.52
C0598,O4706,2022-08-30,214.87
C0234,O4707,2022-05-29,311.84
C0602,O4708,2024-01-27,116.73
C0314,O4709,2023-09-12,23.35
C0566,O4710,2023-03-29,52.05
C0012,O4711,2022-07-31,254.47
C0209,O4712,2023-10-30,116.73
C0974,O4713,2023-08-17,184.73
C0014,O4714,2022-05-11,116.32
C0633,O4715,2023-09-04,136.19
C0418,O4716,2022-09-13,66.64
C0437,O4717,2023-07-15,113.01
C0377,O4718,2022-03-04,33.59
C0020,O4719,2023-02-11,201.68
C0587,O4720,2024-03-12,504.94
C0912,O4721,2022-01-15,138.81
C0755,O4722,2022-09-16,339.11
C0735,O4723,2023-12-24,416.19
C0070,O4724,2023-09-06,153.89
C0824,O4725,2024-12-04,430.87
C0211,O4726,2024-03-23,69.01
C0101,O4727,2022-11-27,79.92
C0698,O4728,2022-06-14,495.08
C0132,O4729,2024-12-24,153.6
C0623,O4730,2023-01-22,85.76
C0381,O4731,2024-11-19,45.38
C0132,O4732,2022-11-24,222.31
C0020,O4733,2022-11-16,192.44
C0906,O4734,2023-02-03,320.78
C0536,O4735,2022-04-15,338.7
C0227,O4736,2023-11-27,123.17
C0154,O4737,2024-10-13,190.44
C0805,O4738,2022-11-26,353.96
C0742,O4739,2023-10-22,488.14
C0469,O4740,2024-12-06,41.5
C0822,O4741,2023-08-22,100.73
C1000,O4742,2024-03-31,103.61
C0871,O4743,2023-10-03,371.69
C0405,O4744,2022-11-10,271.42
C0202,O4745,2023-04-07,163.33
C0038,O4746,2023-05-01,212.73
C0942,O4747,2023-02-14,121.04
C0772,O4748,2022-01-27,187.06
C0188,O4749,2024-11-18,92.14
C0057,O4750,2022-09-28,67.57
C0941,O4751,2023-11-17,151.72
C0020,O4752,2023-05-16,289.96
C0273,O4753,2023-01-20,197.96
C0119,O4754,2022-03-01,415.22
C0583,O4755,2022-08-08,164.49
C0516,O4756,2024-02-10,15.84
C0221,O4757,2023-07-18,126.06
C0526,O4758,2023-06-30,15.97
C0515,O4759,2022-04-06,224.47
C0728,O4760,2024-09-15,114.26
C0741,O4761,2024-04-07,149.69
C0336,O4762,2022-08-19,387.73
C0698,O4763,2024-08-25,209.14
C0055,O4764,2022-10-02,98.75
C0500,O4765,2022-09-03,222.82
C0900,O4766,2022-04-21,284.8
C0888,O4767,2022-08-22,96.79
C0766,O4768,2023-02-21,250.18
C0536,O4769,2023-11-09,138.69
C0162,O4770,2024-03-13,99.3
C0670,O4771,2023-09-11,178.46
C0594,O4772,2023-12-08,76.37
C0915,O4773,2024-04-30,247.07
C0159,O4774,2023-04-20,82.3
C0188,O4775,2023-10-17,336.98
C0060,O4776,2023-01-30,194.69
C0915,O4777,2022-04-21,342.76
C0817,O4778,2022-03-31,123.99
C0319,O4779,2024-02-02,114.98
C0878,O4780,2022-05-12,268.79
C0211,O4781,2024-11-02,125.32
C0406,O4782,2023-04-02,143.77
C0664,O4783,2022-04-08,144.18
C0109,O4784,2022-10-20,26.74
C0076,O4785,2024-10-21,473.24
C0542,O4786,2023-07-26,224.04
C0314,O4787,2022-09-07,300.03
C0998,O4788,2023-10-14,195.76
C0117,O4789,2022-05-29,202.97
C0927,O4790,2022-02-13,169.69
C0868,O4791,2024-12-03,46.96
C0704,O4792,2022-06-11,246.4
C0019,O4793,2022-09-10,198.16
C0432,O4794,2022-05-12,52.0
C0685,O4795,2023-04-19,260.31
C0740,O4796,2023-12-07,441.16
C0350,O4797,2024-11-24,204.58
C0183,O4798,2022-10-02,451.72
C0113,O4799,2022-07-06,45.95
C0183,O4800,2024-08-06,245.39
C0481,O4801,2022-08-31,341.78
C0146,O4802,2022-09-21,150.74
C0831,O4803,2023-06-06,50.41
C0628,O4804,2024-08-20,342.35
C0113,O4805,2024-02-22,271.12
C0763,O4806,2023-06-19,81.13
C0476,O4807,2022-07-29,89.27
C0763,O4808,2022-02-15,179.4
C0303,O4809,2022-01-26,943.81
C0971,O4810,2022-06-24,91.14
C0825,O4811,2022-11-18,243.76
C0118,O4812,2022-02-24,91.18
C0813,O4813,2023-10-30,185.28
C0161,O4814,2022-05-27,71.83
C0401,O4815,2023-08-22,137.26
C0198,O4816,2022-01-20,421.4
C0260,O4817,2022-11-29,228.8
C0660,O4818,2024-06-25,8.32
C0752,O4819,2024-08-01,311.25
C0047,O4820,2024-06-29,281.76
C0987,O4821,2023-02-05,92.56
C0399,O4822,2024-08-07,146.21
C0710,O4823,2022-01-28,68.03
C0559,O4824,2023-04-12,225.46
C0078,O4825,2024-09-08,160.11
C0124,O4826,2022-04-11,46.33
C0075,O4827,2023-07-05,225.45
C0871,O4828,2024-03-12,73.19
C0137,O4829,2022-12-19,218.27
C0602,O4830,2022-10-23,127.41
C0400,O4831,2022-12-19,89.74
C0837,O4832,2024-06-26,38.73
C0505,O4833,2024-10-15,9.58
C0500,O4834,2023-03-31,126.93
C0573,O4835,2023-12-13,374.4
C0138,O4836,2024-09-06,119.85
C0050,O4837,2024-01-09,256.72
C0771,O4838,2024-09-03,153.08
C0973,O4839,2022-08-21,409.9
C0619,O4840,2024-10-20,118.89
C0625,O4841,2022-04-12,482.58
C0862,O4842,2024-08-10,199.05
C0254,O4843,2023-04-26,161.29
C0630,O4844,2022-04-18,53.88
C0710,O4845,2024-08-30,274.5
C0849,O4846,2023-12-05,193.45
C0877,O4847,2022-12-01,108.06
C0563,O4848,2022-03-27,334.72
C0757,O4849,2024-01-04,165.04
C0915,O4850,2024-05-24,194.94
C0426,O4851,2022-12-30,46.22
C0547,O4852,2022-03-01,146.75
C0302,O4853,2023-07-14,86.73
C0922,O4854,2022-04-27,61.22
C0581,O4855,2024-05-23,138.44
C0349,O4856,2024-07-03,338.65
C0832,O4857,2024-08-25,153.61
C0933,O4858,2024-09-25,406.1
C0980,O4859,2022-02-13,34.13
C0049,O4860,2023-05-24,40.77
C0917,O4861,2024-04-28,261.36
C0074,O4862,2024-07-05,395.37
C0704,O4863,2024-06-16,29.47
C0261,O4864,2024-03-09,131.05
C0356,O4865,2024-05-25,399.62
C0582,O4866,2022-10-13,49.18
C0602,O4867,2023-11-15,85.2
C0260,O4868,2024-03-29,225.07
C0638,O4869,2022-05-01,179.77
C0743,O4870,2024-08-02,61.31
C0295,O4871,2024-10-14,12.35
C0931,O4872,2024-06-25,178.3
C0641,O4873,2022-01-13,32.76
C0792,O4874,2023-08-26,326.01
C0313,O4875,2022-07-19,97.07
C0612,O4876,2023-08-09,203.27
C0838,O4877,2023-03-24,243.28
C0809,O4878,2024-04-20,332.89
C0182,O4879,2024-12-30,315.88
C0686,O4880,2023-08-13,107.83
C0828,O4881,2024-06-07,185.81
C0364,O4882,2022-02-12,703.31
C0188,O4883,2023-06-04,562.17
C0569,O4884,2024-11-02,288.16
C0543,O4885,2023-12-26,288.67
C0596,O4886,2023-09-15,86.74
C0664,O4887,2024-09-14,164.71
C0985,O4888,2024-03-13,255.98
C0548,O4889,2023-06-19,135.88
C0725,O4890,2022-10-29,80.27
C0926,O4891,2023-06-11,437.26
C0408,O4892,2023-04-05,637.22
C0876,O4893,2024-04-11,219.18
C0618,O4894,2023-05-20,223.22
C0414,O4895,2024-07-20,192.96
C0342,O4896,2022-11-21,363.71
C0220,O4897,2023-08-02,43.47
C0903,O4898,2024-01-31,102.24
C0163,O4899,2024-04-30,250.32
C0951,O4900,2024-08-17,149.73
C0220,O4901,2023-05-17,243.74
C0270,O4902,2022-11-30,68.51
C0632,O4903,2022-10-11,248.63
C0906,O4904,2023-04-20,233.59
C0848,O4905,2024-12-13,179.61
C0400,O4906,2023-09-24,92.38
C0182,O4907,2023-12-04,267.77
C0991,O4908,2023-02-13,97.13
C0618,O4909,2024-09-08,127.44
C0729,O4910,2023-07-13,247.07
C0205,O4911,2022-08-10,248.98
C0582,O4912,2022-06-07,76.75
C0556,O4913,2022-12-14,28.42
C0841,O4914,2024-06-07,149.61
C0813,O4915,2024-07-10,205.22
C0228,O4916,2023-10-24,112.75
C0696,O4917,2023-02-09,267.41
C0619,O4918,2023-11-08,191.73
C0596,O4919,2023-08-12,88.48
C0850,O4920,2023-07-12,231.24
C0250,O4921,2024-06-23,894.45
C0875,O4922,2024-12-06,278.16
C0441,O4923,2023-04-24,64.32
C0533,O4924,2023-05-02,81.74
C0196,O4925,2023-07-20,153.94
C0690,O4926,2023-06-08,22.35
